temperature_C,wavelength_nm,absorption_cm2,archived_emission_reconstruction_cm2,mccumber_emission_cm2,fluorescence_photon_probability_per_nm,energy_equivalent_fluorescence_wavelength_nm
80.0,981.5,1.5085110673680221e-21,1.6231236459238496e-21,2.3563550462712185e-21,0.006813320257983802,1005.6214228858759
80.0,982.0,1.5325952306181346e-21,1.6963230716830404e-21,2.4451106419559816e-21,0.007055565937905765,1005.6214228858759
80.0,982.5,1.5486174121217313e-21,1.7610737845255398e-21,2.5233916401689338e-21,0.007266641151545655,1005.6214228858759
80.0,983.0,1.5566373886027663e-21,1.8174967515379978e-21,2.5905270239602328e-21,0.007444805328436351,1005.6214228858759
80.0,983.5,1.5569301127965884e-21,1.8661027002031163e-21,2.646187551397162e-21,0.007589312838701419,1005.6214228858759
80.0,984.0,1.5499701634237788e-21,1.907745064424374e-21,2.690397037062004e-21,0.007700435234250225,1005.6214228858759
80.0,984.5,1.5364078143057297e-21,1.9435474850533935e-21,2.7235276832802377e-21,0.007779437612971095,1005.6214228858759
80.0,985.0,1.5170377323639238e-21,1.974817375978277e-21,2.7462789432842487e-21,0.00782850827991386,1005.6214228858759
80.0,985.5,1.4927623239868366e-21,2.002949190843966e-21,2.759641388501893e-21,0.007850646557933832,1005.6214228858759
80.0,986.0,1.4645515472999788e-21,2.0293262761338562e-21,2.7648471281035626e-21,0.007849513741231275,1005.6214228858759
80.0,986.5,1.433402118590766e-21,2.0552301963419072e-21,2.7633109103385837e-21,0.007829259421759846,1005.6214228858759
80.0,987.0,1.4002975265269556e-21,2.081761974099867e-21,2.7565639007910665e-21,0.00779432918843536,1005.6214228858759
80.0,987.5,1.3661705707299785e-21,2.109783525143668e-21,2.746183165663402e-21,0.007749262518969791,1005.6214228858759
80.0,988.0,1.3318721607484173e-21,2.1398802978609535e-21,2.7337246004715577e-21,0.007698502813409533,1005.6214228858759
80.0,988.5,1.2981446588702953e-21,2.1723459252133094e-21,2.720656935310514e-21,0.007646212753071259,1005.6214228858759
80.0,989.0,1.26560350281943e-21,2.2071911104654974e-21,2.708305628104485e-21,0.007596119635573809,1005.6214228858759
80.0,989.5,1.2347251898261235e-21,2.244170082424774e-21,2.697804530552633e-21,0.007551384353173008,1005.6214228858759
80.0,990.0,1.2058430357109374e-21,2.2828250240870727e-21,2.6900601225804668e-21,0.007514507087046897,1005.6214228858759
80.0,990.5,1.1791499011879798e-21,2.3225393870124214e-21,2.685728724723795e-21,0.007487270348822166,1005.6214228858759
80.0,991.0,1.1547063707747719e-21,2.3625978699972896e-21,2.6852053347718e-21,0.007470715082077171,1005.6214228858759
80.0,991.5,1.1324542833344936e-21,2.402247811385674e-21,2.688625679610806e-21,0.007465153778442895,1005.6214228858759
80.0,992.0,1.1122336957408891e-21,2.4407563404639635e-21,2.6958787754563415e-21,0.007470212587409314,1005.6214228858759
80.0,992.5,1.0938021689496792e-21,2.477460258713695e-21,2.7066286642376643e-21,0.007484898326249591,1005.6214228858759
80.0,993.0,1.0768557706313e-21,2.511806833386686e-21,2.720344918019713e-21,0.007507688910330303,1005.6214228858759
80.0,993.5,1.0610496739068615e-21,2.5433822722282665e-21,2.736337423829754e-21,0.007536634509637895,1005.6214228858759
80.0,994.0,1.0460176453679492e-21,2.5719305046777166e-21,2.753793839710754e-21,0.007569464851654894,1005.6214228858759
80.0,994.5,1.0313905233544688e-21,2.597357826681269e-21,2.7718199827968764e-21,0.00760370329316411,1005.6214228858759
80.0,995.0,1.0168117679808093e-21,2.619728457827497e-21,2.789477902919593e-21,0.00763677319567914,1005.6214228858759
80.0,995.5,1.0019505877813062e-21,2.639252424443806e-21,2.8058222965320258e-21,0.007666098494463669,1005.6214228858759
80.0,996.0,9.865122390782199e-22,2.6562643550153038e-21,2.8199334812765977e-21,0.007689193683276838,1005.6214228858759
80.0,996.5,9.702458009948178e-22,2.671198640532615e-21,2.8309469626509584e-21,0.0077037434426669256,1005.6214228858759
80.0,997.0,9.529484163716005e-22,2.6845615656138246e-21,2.838075784801544e-21,0.007707661709725718,1005.6214228858759
80.0,997.5,9.344681190437861e-22,2.6969022279360635e-21,2.840630803943194e-21,0.007699144399784284,1005.6214228858759
80.0,998.0,9.147036318929189e-22,2.7087842654606686e-21,2.8380333877949343e-21,0.007676700997301291,1005.6214228858759
80.0,998.5,8.936029532081267e-22,2.7207583914519055e-21,2.829825045689493e-21,0.0076391774690711504,1005.6214228858759
80.0,999.0,8.711602264860488e-22,2.7333397762570944e-21,2.8156718360034258e-21,0.007585764817850995,1005.6214228858759
80.0,999.5,8.474116004888064e-22,2.7469874485706528e-21,2.7953650831540533e-21,0.007515997595718832,1005.6214228858759
80.0,1000.0,8.224301300471102e-22,2.7620887454079303e-21,2.76881804765757e-21,0.007429741560413934,1005.6214228858759
80.0,1000.5,7.963206768633694e-22,2.778948204943667e-21,2.736061302722123e-21,0.007327178000334002,1005.6214228858759
80.0,1001.0,7.692139520341352e-22,2.7977792866279277e-21,2.6972336987925773e-21,0.007208776440587122,1005.6214228858759
80.0,1001.5,7.412611139306229e-22,2.8187025536505798e-21,2.6525734273179008e-21,0.0070752679263605305,1005.6214228858759
80.0,1002.0,7.126282651050356e-22,2.8417462787864653e-21,2.6024069258395675e-21,0.006927612866685041,1005.6214228858759
80.0,1002.5,6.834912016323799e-22,2.8668488677761055e-21,2.5471367512460057e-21,0.00676696650982993,1005.6214228858759
80.0,1003.0,6.54030717810358e-22,2.8938669372613672e-21,2.4872295604383453e-21,0.006594645105943105,1005.6214228858759
80.0,1003.5,6.244282137818475e-22,2.922583392721134e-21,2.42320337383469e-21,0.006412090567569943,1005.6214228858759
80.0,1004.0,5.948618585154577e-22,2.9527165161489323e-21,2.3556151523378706e-21,0.006220836372803929,1005.6214228858759
80.0,1004.5,5.655032576570671e-22,2.98393228490483e-21,2.2850486636695114e-21,0.006022474632440079,1005.6214228858759
80.0,1005.0,5.365147272265336e-22,3.0158540652382395e-21,2.2121032228457817e-21,0.005818625845209204,1005.6214228858759
80.0,1005.5,5.080468702369949e-22,3.0480747291914193e-21,2.1373822766446337e-21,0.005610908601454856,1005.6214228858759
80.0,1006.0,4.802368601335382e-22,3.080167155915846e-21,2.0614836506990012e-21,0.005400914002514273,1005.6214228858759
80.0,1006.5,4.532071786157517e-22,3.1116935212982347e-21,1.9849906944076218e-21,0.005190182732382948,1005.6214228858759
80.0,1007.0,4.270645554086681e-22,3.1422151934317347e-21,1.908463408249295e-21,0.004980182357608252,1005.6214228858759
80.0,1007.5,4.01899715827275e-22,3.171300406654812e-21,1.8324323868278803e-21,0.004772292232638716,1005.6214228858759
80.0,1008.0,3.777871283410254e-22,3.1985315316933555e-21,1.7573922899766724e-21,0.004567787361221885,1005.6214228858759
80.0,1008.5,3.547853579835229e-22,3.223512345802779e-21,1.6837976926838762e-21,0.0043678286242466915,1005.6214228858759
80.0,1009.0,3.329375712235011e-22,3.2458732834262034e-21,1.6120594951748785e-21,0.004173454578434425,1005.6214228858759
80.0,1009.5,3.1227236900193975e-22,3.2652789082849543e-21,1.542542866584198e-21,0.003985577319851186,1005.6214228858759
80.0,1010.0,2.9280502366596386e-22,3.2814349815722728e-21,1.4755673357415362e-21,0.0038049839385269576,1005.6214228858759
80.0,1010.5,2.7453876638984137e-22,3.2940965398889807e-21,1.411407515847366e-21,0.0036323395926722815,1005.6214228858759
80.0,1011.0,2.5746657946695924e-22,3.3030800121469907e-21,1.3502969166098958e-21,0.0034681984819328543,1005.6214228858759
80.0,1011.5,2.415732157937415e-22,3.3082769520599398e-21,1.2924337690552972e-21,0.0033130198551495496,1005.6214228858759
80.0,1012.0,2.2683762225034957e-22,3.309675444672716e-21,1.2379900597243616e-21,0.003167192043958081,1005.6214228858759
80.0,1012.5,2.132359941701075e-22,3.3073849460136397e-21,1.1871254231611114e-21,0.003031068620488796,1005.6214228858759
80.0,1013.0,2.007453977887787e-22,3.3016716240630198e-21,1.1400061233660918e-21,0.0029050170980780463,1005.6214228858759
80.0,1013.5,1.8934849078822283e-22,3.2930031912961192e-21,1.0968327761037792e-21,0.002789489287213565,1005.6214228858759
80.0,1014.0,1.7903908849894286e-22,3.282103834645704e-21,1.0578763726707278e-21,0.002685111889697397,1005.6214228858759
80.0,1014.5,1.6982933306799207e-22,3.2700236857488053e-21,1.0235280881307872e-21,0.002592810937246596,1005.6214228858759
80.0,1015.0,1.6175836461804382e-22,3.2582193983550188e-21,9.94363874124005e-22,0.0025139721310046934,1005.6214228858759
80.0,1015.5,1.549027215895663e-22,3.2486486601738388e-21,9.712269101158826e-22,0.002450644335897544,1005.6214228858759
80.0,1016.0,1.493886722144928e-22,3.2438735904512278e-21,9.553311674791695e-22,0.002405793821291993,1005.6214228858759
80.0,1016.5,1.4540604798105571e-22,3.247170397946327e-21,9.483855661081123e-22,0.002383607229429134,1005.6214228858759
80.0,1017.0,1.4322332665429435e-22,3.2626368174758647e-21,9.527390893450888e-22,0.002389843503323622,1005.6214228858759
80.0,1017.5,1.4320284151430757e-22,3.295289247090577e-21,9.715411821202905e-22,0.00243221987505656,1005.6214228858759
80.0,1018.0,1.4581500609609677e-22,3.3511346417026687e-21,1.0089107574148144e-21,0.0025208147473474115,1005.6214228858759
80.0,1018.5,1.5164944659466034e-22,3.437203632622056e-21,1.070098930129096e-21,0.002668450105018378,1005.6214228858759
80.0,1019.0,1.6142070690706023e-22,3.561524274265445e-21,1.1616265754493147e-21,0.0028910066680184784,1005.6214228858759
80.0,1019.5,1.7596576214284872e-22,3.7330196563217145e-21,1.2913718114984458e-21,0.003207610836437754,1005.6214228858759
80.0,1020.0,1.962301346721364e-22,3.96131221576033e-21,1.4685756178445156e-21,0.003640616362710797,1005.6214228858759
80.0,1020.5,2.2324011359995415e-22,4.256415361637159e-21,1.7037347993560518e-21,0.004215307372873773,1005.6214228858759
80.0,1021.0,2.580583134982964e-22,4.628311806852522e-21,2.008345545030394e-21,0.004959235807515346,1005.6214228858759
80.0,1021.5,3.0172185295470077e-22,5.086407095803159e-21,2.3944725348069215e-21,0.005901136578865769,1005.6214228858759
80.0,1022.0,3.5516315293736407e-22,5.6388801383544036e-21,2.8741220582334086e-21,0.007069373292487547,1005.6214228858759
80.0,1022.5,4.1911622011960185e-22,6.291948925487822e-21,3.458419707281897e-21,0.008489922401771304,1005.6214228858759
80.0,1023.0,4.940132745468283e-22,7.049088585128418e-21,4.1566120807048735e-21,0.01018394982339987,1005.6214228858759
80.0,1023.5,5.798788024615416e-22,7.910259535391413e-21,4.974935957443423e-21,0.012165091971005928,1005.6214228858759
80.0,1024.0,6.762312579236456e-22,8.871205915869349e-21,5.915434308377836e-21,0.014436639091956308,1005.6214228858759
80.0,1024.5,7.820028388118335e-22,9.922888516548097e-21,6.974813793435636e-21,0.016988852940633903,1005.6214228858759
80.0,1025.0,8.954891511869462e-22,1.1051137022676284e-20,8.143465926114343e-21,0.019796714147994905,1005.6214228858759
80.0,1025.5,1.0143392128465825e-21,1.2236571658789302e-20,9.40477957620492e-21,0.022818403349082656,1005.6214228858759
80.0,1026.0,1.1355944798518014e-21,1.3454858451476462e-20,1.0734873407868864e-20,0.025994817601330194,1005.6214228858759
80.0,1026.5,1.2557802281743834e-21,1.4677311843381927e-20,1.2102841693150081e-20,0.02925033390370223,1005.6214228858759
80.0,1027.0,1.3710497448485303e-21,1.5871867276659336e-20,1.3471588296377061e-20,0.032494983274207107,1005.6214228858759
80.0,1027.5,1.4773743614074888e-21,1.7004366392536798e-20,1.479925516466651e-20,0.03562803138819027,1005.6214228858759
80.0,1028.0,1.5707670107532034e-21,1.8040117688488228e-20,1.6041191638769662e-20,0.03854281751506433,1005.6214228858759
80.0,1028.5,1.64752385840703e-21,1.8945612271769567e-20,1.7152363817122574e-20,0.04113259277948382,1005.6214228858759
80.0,1029.0,1.7044621977151998e-21,1.9690312314375977e-20,1.8090014764687026e-20,0.04329689102000062,1005.6214228858759
80.0,1029.5,1.7391349190408448e-21,2.0248345803945295e-20,1.881637601698662e-20,0.04494794798405496,1005.6214228858759
80.0,1030.0,1.7499999444646644e-21,2.0599999346269767e-20,1.930117709473588e-20,0.04601656396078101,1005.6214228858759
80.0,1030.5,1.7365293808906594e-21,2.073288785038097e-20,1.9523732684621362e-20,0.04645689271480089,1005.6214228858759
80.0,1031.0,1.6992470824469943e-21,2.0642689620695746e-20,1.947440161451358e-20,0.046249682017908446,1005.6214228858759
80.0,1031.5,1.6396908861367433e-21,2.033341131330614e-20,1.915527412455406e-20,0.04540364636007302,1005.6214228858759
80.0,1032.0,1.5603040645773315e-21,1.9817129442038013e-20,1.858002812835089e-20,0.04395485666635677,1005.6214228858759
80.0,1032.5,1.4642642757127335e-21,1.9113258517479337e-20,1.7772940364412678e-20,0.04196414051313824,1005.6214228858759
80.0,1033.0,1.355270204337605e-21,1.8247387824243852e-20,1.676719284486353e-20,0.039512850697871554,1005.6214228858759
80.0,1033.5,1.2373028590982494e-21,1.724979508080783e-20,1.560260491737992e-20,0.036697330902678425,1005.6214228858759
80.0,1034.0,1.1143843451386878e-21,1.6153743610670985e-20,1.4323023673959764e-20,0.03362264265812255,1005.6214228858759
80.0,1034.5,9.903537013858331e-22,1.4993713274444862e-20,1.2973604248565009e-20,0.03039610640465076,1005.6214228858759
80.0,1035.0,8.686765641902765e-22,1.3803679869555218e-20,1.1598211937428555e-20,0.02712120188448433,1005.6214228858759
80.0,1035.5,7.523015820197637e-22,1.2615552857483568e-20,1.0237161387630217e-20,0.023892325745435622,1005.6214228858759
80.0,1036.0,6.435679230957796e-22,1.1457893395376432e-20,8.925419473882393e-21,0.020790690084465026,1005.6214228858759
80.0,1036.5,5.441667032507263e-22,1.0354943368177871e-20,7.691391642866487e-21,0.01788162531251008,1005.6214228858759
80.0,1037.0,4.551505279894328e-22,9.326015504486434e-21,6.556299477294664e-21,0.015213286624384217,1005.6214228858759
80.0,1037.5,3.7698375239514833e-22,8.385243768342982e-21,5.5341280316554475e-21,0.012816695633832705,1005.6214228858759
80.0,1038.0,3.096222759878275e-22,7.541652021683872e-21,4.632054744182702e-21,0.010706895393874497,1005.6214228858759
80.0,1038.5,2.526120178086505e-22,6.799502183368314e-21,3.851256973346142e-21,0.008884966290226217,1005.6214228858759
80.0,1039.0,2.051943461022845e-22,6.1588552418106126e-21,3.1879608985657625e-21,0.007340575096066346,1005.6214228858759
80.0,1039.5,1.6640945064990345e-22,5.616269996415576e-21,2.6346128234447805e-21,0.006054776503069575,1005.6214228858759
80.0,1040.0,1.3518995847053256e-22,5.1655704614671155e-21,2.1810548696610286e-21,0.005002792895800623,1005.6214228858759
80.0,1040.5,1.1043985777689403e-22,4.798621751849298e-21,1.8156137916841986e-21,0.004156563552195338,1005.6214228858759
80.0,1041.0,9.109640146836133e-23,4.50606073232765e-21,1.526041977297278e-21,0.0034869269747753464,1005.6214228858759
80.0,1041.5,7.617439693762206e-23,4.277944675783412e-21,1.3002715641636569e-21,0.0029653520321166137,1005.6214228858759
80.0,1042.0,6.479408125962477e-23,4.104288849832344e-21,1.1269699281633272e-21,0.0025651971098616497,1005.6214228858759
80.0,1042.5,5.619503038705984e-23,3.9754902045505885e-21,9.95907569199568e-22,0.002262528553519667,1005.6214228858759
80.0,1043.0,4.9738819189331933e-23,3.882631506752625e-21,8.981583599240586e-22,0.0020365495125482,1005.6214228858759
80.0,1043.5,4.4903537291546813e-23,3.817677229931256e-21,8.261644926949671e-22,0.0018697175405035392,1005.6214228858759
80.0,1044.0,4.127296590289177e-23,3.773574528453471e-21,7.736996320147847e-22,0.0017476307831038103,1005.6214228858759
80.0,1044.5,3.8522823237892176e-23,3.744281106438513e-21,7.357627296926664e-22,0.0016587590207096192,1005.6214228858759
80.0,1045.0,3.640598126304763e-23,3.724732906015196e-21,7.084311019628078e-22,0.001594086001452449,1005.6214228858759
80.0,1045.5,3.473808002936436e-23,3.710774637075147e-21,6.886969169669299e-22,0.0015467185012417917,1005.6214228858759
80.0,1046.0,3.3384363161568895e-23,3.6990660732190435e-21,6.743030612015715e-22,0.0015114983707389218,1005.6214228858759
80.0,1046.5,3.2248255152200457e-23,3.686977442489692e-21,6.635906131773794e-22,0.0014846449097445646,1005.6214228858759
80.0,1047.0,3.126185716542486e-23,3.6724827986211906e-21,6.553647004929649e-22,0.001463442317241827,1005.6214228858759
80.0,1047.5,3.0378317174359224e-23,3.654062681914114e-21,6.4878161350632845e-22,0.0014459780390714547,1005.6214228858759
80.0,1048.0,2.9565875638959346e-23,3.630610819078528e-21,6.432568508001961e-22,0.0014309306290528005,1005.6214228858759
80.0,1048.5,2.880338477607806e-23,3.601358594535485e-21,6.383933692319711e-22,0.0014174048631827257,1005.6214228858759
80.0,1049.0,2.807698587733245e-23,3.565809619138095e-21,6.339263686215475e-22,0.0014048053560384332,1005.6214228858759
80.0,1049.5,2.7377736415500924e-23,3.523684800208978e-21,6.296826094636646e-22,0.0013927437483066195,1005.6214228858759
80.0,1050.0,2.669994712573503e-23,3.4748823557587e-21,6.255510209326981e-22,0.0013809718666364774,1005.6214228858759
80.0,1050.5,2.6040039734968687e-23,3.4194418676720406e-21,6.214619034866265e-22,0.0013693345754830974,1005.6214228858759
80.0,1051.0,2.5395775455952876e-23,3.3575200479009872e-21,6.17372453596748e-22,0.0013577370649420946,1005.6214228858759
80.0,1051.5,2.4765751693998118e-23,3.28937034167717e-21,6.13257070887417e-22,0.0013461230054428823,1005.6214228858759
80.0,1052.0,2.4149081769446938e-23,3.2153263677437367e-21,6.091010429798898e-22,0.0013344603491136332,1005.6214228858759
80.0,1052.5,2.354518981383853e-23,3.1357898014518516e-21,6.048963854214987e-22,0.00132273200390195,1005.6214228858759
80.0,1053.0,2.2953679818998465e-23,3.0512190656507575e-21,6.0063909588588325e-22,0.001310929699644772,1005.6214228858759
80.0,1053.5,2.2374264639557253e-23,2.962120041061754e-21,5.963276622148403e-22,0.0012990506547441456,1005.6214228858759
80.0,1054.0,2.1806715505852375e-23,2.869037180548963e-21,5.919619387175509e-22,0.0012870950811076115,1005.6214228858759
80.0,1054.5,2.1250839935822957e-23,2.772546037028834e-21,5.875426688680685e-22,0.0012750651200317334,1005.6214228858759
80.0,1055.0,2.0706461224626234e-23,2.6732439738441232e-21,5.830709919039778e-22,0.0012629637551889975,1005.6214228858759
80.0,1055.5,2.017341528919391e-23,2.571742288776618e-21,5.785483876712235e-22,0.0012507946853541614,1005.6214228858759
80.0,1056.0,1.9651539624179518e-23,2.468658943905032e-21,5.73976382928646e-22,0.0012385616838048261,1005.6214228858759
80.0,1056.5,1.9140678035123822e-23,2.3646094779273777e-21,5.693566928158518e-22,0.0012262689022099502,1005.6214228858759
80.0,1057.0,1.864067274984578e-23,2.2602003418640407e-21,5.646909955365002e-22,0.0012139203825881019,1005.6214228858759
80.0,1057.5,1.8151369151607965e-23,2.156019811380149e-21,5.599810707625084e-22,0.0012015203552002672,1005.6214228858759
80.0,1058.0,1.767261104595114e-23,2.0526329380757827e-21,5.5522865630848855e-22,0.001189072929720442,1005.6214228858759
80.0,1058.5,1.720424223841608e-23,1.950573269601909e-21,5.504354906053476e-22,0.0011765821870517253,1005.6214228858759
